	otus	S2441YD	S2441YG	S2442YD	S2442YG	S2443YD	S2443YG	S2444YD	S2444YG	S2445YD	S2445YG	S2446YD	S2447YD	S2447YG	S2451YD	S2451YG	S2452YD	S2452YG	S2453YD	S2453YG	S2454YD	S2455YD	S2455YG	S2456YD	S2456YG	S2457YD	S2461YD	S2461YG	S2462YD	S2462YG	S2463YD	S2463YG	S2464YD	S2464YG	S2465YD	S2465YG	S2466YD	S2466YG	S2467YD	S2467YG	taxa	staxa
3111	otu3862	0	0	3.49435e-05	0	0	0	0	0	4.75242e-05	0	0	0	0	0	0	0.0001226806	0	0	0	0	0	0	0	5.89003e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CRT	RT
3112	otu3863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.44321e-05	0	0.0008798309	0	0	0	0	0	0	0	0	0	0	0	5.47613e-05	5.0535e-05	0	0	0	0	0	3.48708e-05	CRT	RT
3113	otu3864	0	0	0	0	0	0	0	6.22184e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ART	RT
3114	otu3865	0	0	0	0	0	0	0	0.0003681254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CRT	RT
3115	otu3866	4.59202e-05	0	0	0	0	3.20988e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.78907e-05	0	0	0	0	0	0	0	0	0	0	2.61531e-05	ART	RT
3116	otu3868	0	0	0	2.98067e-05	0	0	0	0	3.73404e-05	0	0	0	0	0	0	0	0	2.68753e-05	0	0	0	0	0	0	4.72662e-05	0	6.87467e-05	7.16274e-05	0	6.62975e-05	4.36688e-05	0	0	0	0	0	9.44961e-05	0	3.0512e-05	ART	RT
3117	otu3869	0	0.0003437611	0	0.0003049459	0	0.00057486	0	0.0001451762	0	0	0	0	0	0.000219005	0	0	0.0003844395	0.000483756	0.0009188256	0	0	0	0.0012547474	0	0	0	0.0002469788	0.0004990039	0	0	0.0004560962	0	0	0	0	0	0.000326799	0	0.0001482011	CRT	RT
3118	otu3870	0	7.05735e-05	0	4.81493e-05	4.32217e-05	0.0001721662	9.30681e-05	0.0001192519	0	7.39807e-05	5.25928e-05	2.72619e-05	0	0.0001020364	0.0001154673	8.0917e-05	8.05711e-05	7.08532e-05	6.15708e-05	0	5.77192e-05	0.0004267475	0	0	5.83877e-05	0	3.31002e-05	3.58137e-05	0	4.0355e-05	4.85209e-05	9.52371e-05	0	0	0.0004123502	0.0002365615	8.66214e-05	0	3.26914e-05	CRT	RT
3119	otu3871	0	0	0	0	0	0	0.0001364998	0.0001036973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CRT	RT
3120	otu3874	6.88803e-05	8.8786e-05	0	0	0	0.000285971	0	0.0002592432	0	0	0	0	9.60903e-05	4.47965e-05	0	6.00352e-05	4.14366e-05	0	3.31535e-05	0	0	0	0.0006416322	0	5.2827e-05	0	3.05541e-05	0.0001910063	0	0	0	0	0	3.83543e-05	0	0	0.0001929295	0	0.0002353781	CRT	RT
3121	otu3875	0.0001377607	9.78922e-05	0.000375643	0.0001375696	0	0.0003443324	5.27386e-05	0.0002488735	0.0005838683	0.0001775536	7.59674e-05	0	8.92267e-05	7.21721e-05	0	0.0003837033	7.59671e-05	6.35235e-05	0.0001136691	0	0.0002693561	0	0.0046340102	0.0003534021	0.0001696024	0.0001037235	9.93007e-05	0.0011627507	0	0.0001239474	8.73376e-05	0	0.0001098586	0	0	0	0.0001732429	0	0.0001525599	CRT	RT
3122	otu3876	0	0	0	0	0	0.000248036	0.0001240908	0.0003370162	0	0.0001208351	0	0	0.0003260208	0	0	0.0002009874	0.0001035915	0.000114831	0	0	0	0	0.0016967606	0.000170811	0	0	0.0001756859	0.00053243	0	0.0001988924	0	0	0	9.82829e-05	0	0	0.0006024127	0	0.0006625459	CRT	RT
3123	otu3877	0	0	0	0	0	0.0001429855	0	0	0.0001934913	8.63108e-05	0.0004178206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002483082	0	0	0	0	0	0	0	0	0	0	0.0002484547	CRT	RT
3124	otu3878	0	0	0	0	0	0.0002188553	0	0	0.00024441	0.0001454953	0.0002220585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CRT	RT
3125	otu3880	0	4.55313e-05	0	0	0	6.41976e-05	9.92726e-05	7.7773e-05	5.43133e-05	0	0	0	0	7.21721e-05	5.77337e-05	6.26454e-05	5.06447e-05	0	4.02578e-05	0	8.33721e-05	0	0	8.24605e-05	6.11681e-05	4.1007e-05	9.67546e-05	0.0001026659	0	8.35924e-05	5.5799e-05	0	2.85632e-05	5.75314e-05	0	0	0	0	4.5768e-05	CRT	RT
3126	otu3881	0	0	0.0001077426	0	0	4.37711e-05	0	0	0.000122205	7.15146e-05	0	0	0	0	3.00215e-05	0.0003053965	0	0	7.81475e-05	0	0.0001218516	0	0.0005845982	8.83505e-05	6.11681e-05	0	0	5.73019e-05	0	4.612e-05	0	0	0	0	0	0	0	0	0.0002135839	CRT	RT
3127	otu3882	0	9.10626e-05	0	0	0	0.0001867566	0	0.0002125794	0.0001289942	7.39807e-05	0.0001081074	0	0.0001029539	0	0	0	6.21549e-05	0	0	0	0	0	0.001069387	0.0001354708	4.44859e-05	0	7.63852e-05	0.0006661344	0	0	5.5799e-05	0	0	0	0	0	0.0002401776	0	0.0003705026	CRT	RT
3128	otu3883	0	0	0.0002358688	0	0	0	0	0	0.0001459671	0	0	0	0	0	0	0	0	0	0	0.0161448976	0.0004874062	0	0.0003992378	0	0	0	0	2.86509e-05	0	0	0	0	0	0	0	0	0	0	0	CRAT	AT
3129	otu3884	0.0001377607	0.0001320407	0	6.87848e-05	5.91454e-05	0.0007032551	0	0.0004458983	0.0001934913	0.0001676895	0.0003155568	0	0.0002676802	9.95477e-05	4.61869e-05	0	7.1363e-05	0.000127047	5.68346e-05	0	0	0	0.0010979039	0.0002356014	5.56073e-05	5.78922e-05	5.8562e-05	0.0022323858	0	0.0001239474	4.85209e-05	0	0	0.0001246514	0	0	0.0007165954	0	0.0013163741	CRT	RT
3130	otu3885	0	0	5.24153e-05	0	0	0	0	0	8.82592e-05	0	0	0	0	0	0	0	0	0	0	0.0043331673	0.000202017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CRT	RT
3131	otu3886	0	0	0	0	0	5.54434e-05	0	0	0	0	4.38273e-05	0	0	0	0	0	0	0	0	0	0	0	0	7.65705e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ART	RT
3132	otu3887	0	0	0.0001892775	0	0	0	0	0	0.0003700096	2.95923e-05	0	0	0	0	0	0.0002323101	0	0	3.31535e-05	0	0.0005932247	0	0.0025094947	0.0001060206	0	0	0	0	0	3.459e-05	0	0	0	0	0	0	0	0	0	CRT	RT
3133	otu3888	0	2.50422e-05	0	0	0	0	0	0	0	0	0	0	4.11816e-05	0	0	0	4.14366e-05	0	0	0	0	0	0	0	0	0	3.81926e-05	0	0	0	3.39646e-05	0	0	0	0	0	0	0	2.39737e-05	ART	RT
3134	otu3893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00083804	0	0	0	0	0	5.034e-05	0	0	9.84334e-05	0	0	CRT	RT
3135	otu3894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0011699134	0	0	0	0	0	0	0	0	0	0	0	CRT	RT
3136	otu3895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001018286	0.0035633153	6.41324e-05	0	0.0002423944	0	0	0	6.62005e-05	0.0004058883	0	0	0	0	0	5.75314e-05	0	0	0.0004764178	0	0	CRT	RT
3137	otu3896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0009216053	0	0	0	0	0	0	0	0	6.29974e-05	0	0	CRT	RT
3138	otu3897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.60492e-05	0	0	0	0.0001425849	8.24605e-05	0	0	0	0.0004655778	0	0	0	0	0	0	0	0	0.0001653682	0	0	CRT	RT
3139	otu3903	0	0	0	0	0	0	0	0	3.39458e-05	2.95923e-05	0	0	0	0	0	0.0010258189	0	0	3.55216e-05	0	0	0	0	0.0001236907	0	0	0	4.29764e-05	0	3.459e-05	0	0	0	0	0	0	0	0	3.0512e-05	CRT	RT
3140	otu3904	0	0	0	2.98067e-05	0	0	0	0.0002851675	0	0	0	0	0	5.47512e-05	0	0	2.76244e-05	0	3.31535e-05	0	0	0	0.0002709114	0	3.0584e-05	7.23652e-05	0.0001222163	3.58137e-05	0	5.1885e-05	4.60948e-05	0	0	0	0	0	0.0002323029	0	0	CRT	RT
3141	otu3906	0	0	0	0	0	0	0	0	5.43133e-05	0	0	0	0	0	0	0	0	0	0	0	3.84794e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ART	RT
3142	otu3910	0	0	3.20316e-05	0	0	0	0	0	0.0001052321	0	0	0	0	0	0	0	0	0	0	0	3.84794e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CRT	RT
3143	otu3913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001178007	0	0	3.81926e-05	0	0	0	0	0	0	0	0	0	0	0	0	CRT	RT
3144	otu3915	0	0	0	0	0	0	0	0	0.0001493617	0	0	0	0	0	0	0.0002140385	0	0	4.97303e-05	0	0	0	0	0	3.89251e-05	0	0	3.34261e-05	0	0	0	0	0	0	0	0	0	0	0	CRT	RT
3145	otu3916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.86509e-05	0	0	0	0	0	0	0	0	0	0	0	ART	RT
3146	otu3917	0	0	0	0	0	5.54434e-05	0	0	6.44971e-05	5.67185e-05	0	0	0	0	0	0.0001174602	0	0	0	0	0	0	0	0.0001825911	0	0	4.83773e-05	0	0	0	0	0	0	0	0	0	0	0	0	CRT	RT
3147	otu3918	0	0	0	0	0	0	4.34318e-05	6.22184e-05	0	0	0	0	0	4.47965e-05	0	0	6.9061e-05	0	0	0	0	5.11208e-05	0	0	0	3.85948e-05	7.3839e-05	4.05888e-05	0	4.0355e-05	3.39646e-05	4.99995e-05	0	0	4.25796e-05	4.05534e-05	0	0	3.92297e-05	ART	RT
3148	otu3919	0	3.87016e-05	0.0004076746	0	0	0	0	0	0.0007094679	4.68544e-05	0	0	0	0	0	0.0001435624	0	0	3.55216e-05	0	0.0001859839	0	0.005033248	6.47904e-05	0	4.34191e-05	0.0001298548	0	0	0	0	0	3.95491e-05	0	0	0	0	0	0	CRT	RT
3149	otu3921	0	3.18719e-05	0	5.73207e-05	4.32217e-05	0	0	0	0	0	0	4.08928e-05	0	0	3.46402e-05	4.95943e-05	6.9061e-05	2.68753e-05	3.31535e-05	0	0	0	0	0	5.2827e-05	0	6.62005e-05	5.25267e-05	5.39694e-05	0	6.30771e-05	0	0	0	0.0001142927	5.85771e-05	0	0	4.14091e-05	CRT	RT
3150	otu3923	0	0	0	2.98067e-05	0.0001069167	0.0002713806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.12928e-05	0	0	0	0	0	0	0	0	0	0	0	0	CRT	RT
3151	otu3924	0.0001722008	0.0001274876	0	5.50278e-05	0.0002047342	0.0004056119	4.96363e-05	7.25881e-05	0	8.38447e-05	8.47328e-05	0	0.0001338401	5.72399e-05	0.0001316327	0.0001331215	9.89874e-05	0.0003005151	0.0002510194	0	0.0001731575	0.0001155775	0.0004420133	0.0002650516	0.0002752563	0.0001278452	0.0001604089	7.87901e-05	9.7145e-05	0.0002277173	0.0003760368	3.57139e-05	0	6.95171e-05	0.0001479082	0.0001216602	0.0001338695	0	2.17943e-05	CRT	RT
3152	otu3925	0	0	0	0	0	3.20988e-05	0	0	0	0	0	2.95337e-05	0	0	0	0	0	5.86371e-05	4.4994e-05	0	0	2.44491e-05	0	8.24605e-05	0	0	6.36543e-05	0	0	0	0.0001043199	0	0	0.0001797857	0	0	0	0	0	CRT	RT
3153	otu3926	0	0	9.02708e-05	0	0	0	0	0	0.0001900967	0	0	0	0	0	0	8.35272e-05	0	0	2.60492e-05	0	6.7339e-05	0	0.0004847888	0	0	4.1007e-05	0	0	0	0	0	0	0	0	3.80976e-05	0	0	0	0	CRT	RT
3154	otu3927	0	0	9.02708e-05	0	0	3.50169e-05	3.10227e-05	5.70335e-05	0.0002681721	5.17865e-05	0	0	0	7.21721e-05	7.38991e-05	0.0001827158	3.45305e-05	0	3.07854e-05	0	8.65787e-05	4.00076e-05	0.000898285	0	3.33644e-05	0	4.07388e-05	4.5364e-05	0	3.74725e-05	2.91125e-05	0	0	5.27371e-05	0	0	0	0	0	CRT	RT
3155	otu3928	0	0	6.69751e-05	0	0	0	0	0	0.0001018375	0	0	0	0	0	0	0	0	0	0	0.0126035781	0.0003046289	0	0.0003992378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CRAT	AT
3156	otu3929	0	0	3.78555e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.84794e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ART	RT
3157	otu3930	0	0	0	0	0	0	0	0	0	0	3.50619e-05	0	0	0	0	0	0	0	0	0	0	0	0	8.24605e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ART	RT
3158	otu3934	0	2.73188e-05	9.90067e-05	0	0	0	0	9.33276e-05	0.0001459671	0	0	0	3.4318e-05	3.98191e-05	0	0	0	0	0	0.0173106736	0.0002757693	0	0.0008555096	0.0001178007	0	0	4.07388e-05	4.29764e-05	0	2.8825e-05	4.12427e-05	0	0	0	0	0	6.69347e-05	0	0	CRAT	AT
3159	otu3936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.89003e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ART	RT
3160	otu3938	0	0	0	0	0	0	0	0	0	0	0	0	4.80452e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	4.58311e-05	0	0	0	0	0	0	0	0	0	0	0	0	ART	RT
3161	otu3939	0	0	0.0001019186	0	0	0	0	0	0.0001799129	0	0	0	0	0	0	0	0	0	0	0.0174426482	0.0005739849	0	0.0002851699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CRAT	AT
3162	otu3940	3.67362e-05	7.05735e-05	0	0	3.18475e-05	7.29518e-05	5.89431e-05	0	0	0	0	0	0	0	0	0	0	0.0001246038	5.68346e-05	0	0	2.66717e-05	0	0	0	0	0	0	0	0	0	0	4.17463e-05	0	0	0	0	0	0	CRT	RT
3163	otu3942	0.0001538327	0.0001752954	0.0001368622	0.0001352767	3.18475e-05	0.0002421999	0	0.0005081167	0.0002511992	6.90486e-05	0.0002279021	6.58828e-05	0.0003843614	0.0001319007	5.54243e-05	0.0001540033	0.0001358199	0.0001441495	0.0001633994	0.0005498943	0.0001090251	0	0.003037059	0.0007892647	0.000113995	3.37704e-05	0.0001451319	0.0008237146	0	8.35924e-05	0.0001310064	6.66659e-05	5.0535e-05	8.86943e-05	5.37848e-05	3.60475e-05	0.0007717182	0.0001008841	0.0020137908	CRT	RT
3164	otu3943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.82013e-05	0	0	0	0	0	0	0	0	0	0	6.53828e-05	ART	RT
3165	otu3944	0	2.50422e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ART	RT
3166	otu3945	0	2.95953e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ART	RT
3167	otu3947	0	0	0	0	0	5.83614e-05	0	0	0	0	0.0001577784	0	0	0	0	0	0	0	0	0	0	0	0	0.0002827217	0	0	5.34696e-05	2.62634e-05	0	0	3.15386e-05	0	0	0	0	2.92886e-05	8.26841e-05	0	0	CRT	RT
3168	otu3949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.82013e-05	0	0	0	0	0	0	0	0	0	0	0	ART	RT
3169	otu3951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.38758e-05	0	0	0	0	0	0	0	0	0	0	0	ART	RT
3170	otu3952	0	0	0	0	0	0	0	5.70335e-05	0	3.45243e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.86509e-05	0	0	0	0	0	0	0	0	0	0	0	ART	RT
3171	otu3953	0	0	0	0	0	4.0853e-05	0	7.7773e-05	0	0	0	0	7.54996e-05	0	0	0	0	0	0	0	0	0	0.0002138774	0	0	0	0	6.92398e-05	0	0	0	0	0	0	0	0	7.48094e-05	0	2.83326e-05	CRT	RT
3172	otu3954	0	0	0	0	0	5.83614e-05	0	7.7773e-05	0	0	0.0002045276	0	0	0	0	0	0	0	0	0	0	0	0.0001996189	0.0003592921	0	0	3.81926e-05	0	0	0	0	0	0	0	0	3.37945e-05	8.26841e-05	5.60467e-05	0	CRT	RT
3173	otu3955	0	0	0	0	0	0	0	0	0.0002783558	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0005275642	0	0	0	0	8.59528e-05	0	0	0	0	0	0	0	0	0	0	3.48708e-05	CRT	RT
3174	otu3956	0	0	0	0	0	0	0	0	4.41296e-05	0	0	0	0	0	0	0	0	0	0	0	0.0001186449	0	0	8.24605e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CRT	RT
3175	otu3957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.38758e-05	0	0	0	0	0	0	0	0	0	0	0	ART	RT
3176	otu3958	0	3.41485e-05	0	0	0	0	0	0	0	0	0	0	0	0	2.30935e-05	0	0	0	0	0	0.0002789759	2.88944e-05	0	0	0	0	3.31002e-05	0	0	0	0	0	0	0	3.36155e-05	0	0	0	0	CRT	RT
3177	otu3959	0	0	0	0	0	0	0	0	0	0	4.38273e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.29764e-05	0	0	0	0	0	0	0	0	0	0	0	ART	RT
3178	otu3960	0	0	0.0001019186	0	0	0.0001780023	0	0.0002488735	9.16538e-05	0.0001380972	0	0	0	7.71495e-05	0	0	0	0.0001221606	0.0001136691	0	0	0	0.0003992378	0.0002768316	0	0	0.0001196701	0.0007520872	0	0	5.5799e-05	9.52371e-05	0	0.0001438286	0	0	0.000279551	0	0.0002942227	CRT	RT
3179	otu3961	0	0	0.0004338822	0	0	0	0	0	0.000203675	0	9.34983e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.10385e-05	0	0	0	0	0	0	0	0	0	0	0	CRT	RT
3180	otu3962	4.59202e-05	0	0.0001426861	0	0	0	0	7.7773e-05	0.000203675	0	0	0	0	0	0	0	0	0	0	0.0164088469	0.0008657873	0	0.0004562718	0	0	0	0	0.0003485864	0	0	0	0	0	0	0	0	0.0001023708	5.97832e-05	3.92297e-05	CRAT	AT
3181	otu3963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.10385e-05	0	0	0	0	0	0	0	0	0	0	3.48708e-05	ART	RT
3182	otu3964	0	0	0	0	0	0	0	0	0	2.71262e-05	0	4.99801e-05	0	0	0	0	0	3.90914e-05	0	0	0	0	0	0	0	0	0	0.0001504174	0	0	0	0	0	0	0	0	9.44961e-05	0	0.0001394833	CRT	RT
3183	otu3967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.81926e-05	0	0	0	0	0	0	0	0	0	0	0	0	ART	RT
3184	otu3969	2.75521e-05	4.55313e-05	4.07675e-05	0.0002315754	0	0	0	7.7773e-05	0	4.43884e-05	0	0	0	0.0001045251	0.0001639636	5.48148e-05	0.0001496321	0	0	0	0	6.00114e-05	0	0	0	0	0	0	3.02229e-05	0	0	0	0	0	0	0	0	0	0	CRT	RT
3185	otu3970	0	0	0.0002475167	0	0	0	0	0	0.0001833075	0	7.59674e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CRT	RT
3186	otu3971	0	0	0	0	0	0	0	0	0.0001120213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CRT	RT
3187	otu3972	0	0	0	0	0	0	0	0	6.78917e-05	0	0	0	0	0	0	9.13579e-05	0	0	0	0	6.09258e-05	0	0.0003992378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CRT	RT
3188	otu3973	0	0	3.49435e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0009018267	0.0004457202	0	0	0	0	0	2.80079e-05	0	0	0	0	0	0	0	0	0	0	0	0	CRT	RT
3189	otu3974	0	0	0	0	0	0	0	0	0	0	0	0	4.80452e-05	2.73756e-05	0	0	2.53224e-05	0	0	0	0	0	0.0002281359	5.89003e-05	0	0	2.80079e-05	3.34261e-05	0	0	0	0	0	0	0	0	0	0	0	CRT	RT
3190	otu3975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000153802	0	0	0	0	0	0	CRT	RT
3191	otu3976	0	0	3.78555e-05	0.0001238126	0	0	0.0001427044	0.0001451762	0	5.91845e-05	0	0	0	2.73756e-05	0	8.0917e-05	9.89874e-05	2.68753e-05	0	0.0002419535	0.0001378847	0	0	0.0001060206	7.78503e-05	0	6.11082e-05	3.82013e-05	3.66992e-05	2.8825e-05	3.39646e-05	0	0	0	2.46514e-05	3.15415e-05	6.29974e-05	0	0	CRT	RT
3192	otu3977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.63661e-05	0	0	0	0	0	0	ART	RT
3193	otu3978	0	0	0.0003144918	0	0	0	0	0	0.0001391779	0	0.0001256384	0	0	0	0	0	0	0	0	0	8.33721e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CRT	RT
3194	otu3979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001017988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CRT	RT
3195	otu3980	0	9.78922e-05	0.0003115798	5.96135e-05	3.8672e-05	9.62963e-05	4.6534e-05	0.0001814703	0.0004786363	0.0002046798	7.30456e-05	0.000127222	0.0001407037	8.46156e-05	7.85178e-05	0.0004489589	0.0001795586	5.37507e-05	8.52519e-05	0	0.0001186449	5.55661e-05	0.0008412511	0.0004417526	9.45325e-05	7.47774e-05	0.0001451319	7.64025e-05	0	8.35924e-05	0.0001237282	0	7.47038e-05	4.31486e-05	6.05079e-05	4.95653e-05	0.0001771802	9.34112e-05	6.32034e-05	CRT	RT
3196	otu3982	0.0001102085	0.0001912314	0	0.0001375696	6.14203e-05	0.0001780023	4.6534e-05	0	4.0735e-05	0.000335379	0.000131482	0.0001567557	0.0001921807	7.21721e-05	0.0003025244	0.0001357318	0.0002417134	0.0001490359	0.0001255097	0	0.0003014223	0.0008246007	0	0.0006007836	0.000113995	0.0001423183	0.0003157255	8.11777e-05	0.0001316854	5.47675e-05	0.0001237282	3.57139e-05	0	0.0001126657	0.000598356	0.0002861268	0.0004527938	9.71476e-05	0.0013577832	CRT	RT
3197	otu3983	0	0	0	0	0	0	0	0	3.39458e-05	0	0	0	0	0	0	0	0	0	0	0.0020895985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CRT	RT
3198	otu3984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0584e-05	0	0	0	0	0	2.42604e-05	0	0	0	0	0	0	0	0	ART	RT
3199	otu3985	0	0	0	0	0	0.0001108867	0	0	0	0	0	0	0	0	0	3.65432e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CRT	RT
3200	otu3986	0	0	0	0	2.27482e-05	0	0	0	0	2.46602e-05	0	3.40773e-05	3.4318e-05	0	0	0	0	0	0	0	0	0	0	0	2.78037e-05	0	0	0	0	0	0	0	0	0	0	0	4.33107e-05	0	0	ART	RT
3201	otu3987	0	0	0	0	0	4.37711e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ART	RT
3202	otu3988	2.75521e-05	3.87016e-05	0	0	5.68706e-05	6.71156e-05	0	0	0	0	0	0	0	0	3.23308e-05	0	2.53224e-05	0.0001123878	0.0001160373	0	0	0	0	0	0	2.65339e-05	2.54617e-05	0	0	4.612e-05	3.63907e-05	0	0	0	0	0	0	0	0	CRT	RT
3203	otu3989	0	0	0	0	0	0	0	0	0	9.86409e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001119107	0	0	4.83773e-05	0	0	0	0	0	0	0	0	0	0	0	0	CRT	RT
3204	otu3991	0	0	0	0	0	0	0	0	0	0	0	0	3.4318e-05	0	0	2.61023e-05	0	0	0	0	0	0	0	0	0	0	3.31002e-05	0	0	0	2.66865e-05	0	0	0	0	0	4.72481e-05	0	2.39737e-05	ART	RT
3205	otu3992	0	0	0	0	0	0	0.0001644203	0	0	4.19224e-05	0	0	0	0	0	0	0	4.6421e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CRT	RT
3206	otu3994	0	0	2.91196e-05	0	0.0001205657	0.0004143661	0	0	6.11025e-05	3.94564e-05	0	0	5.49088e-05	0	0	0.0001252909	0	0	3.78897e-05	0	0	0	0	7.06804e-05	0	0	5.34696e-05	0	0	0	0	0	0	0	0	0	0	0	0	CRT	RT
3207	otu3995	0	0	0.0002620765	3.20996e-05	0	0	0	0	0.00065176	0.0016694969	8.1811e-05	0	4.46134e-05	0	0.0001085393	0.0004907225	0	0	0	0.0002639493	0.0001923972	0	0.0002566529	0.0001178007	0	0	0.000147678	5.25267e-05	0	0	0	0	0	0	0	4.05534e-05	4.33107e-05	0	0	CRT	RT
3208	otu3996	0	4.09782e-05	0	5.73207e-05	0	0	0	0.0001503611	0	3.69903e-05	0	0	4.46134e-05	5.22626e-05	0	4.43738e-05	8.97793e-05	0	0	0	0	0	0	0.0001295808	0	0	0.0001349472	0	0	8.93574e-05	0.0001140241	0	0	5.51343e-05	0	0	7.48094e-05	0	0	CRT	RT
3209	otu3998	0	0	0	0	0	0	0	0	0	0	0	0	4.80452e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001531944	0.0001874307	CRT	RT
3210	otu4000	0	0	8.73588e-05	4.12709e-05	2.27482e-05	0.0001283951	0	0	0.0001188104	0	0	2.72619e-05	0	5.22626e-05	0	2.87125e-05	2.53224e-05	0	0	0	5.45125e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CRT	RT
